correct_tick;navigate_1_73_sent;navigate_1_73_received;navigate_1_73_mssg_json;navigate_2_74_sent;navigate_2_74_received;navigate_2_74_mssg_json;navigate_3_75_sent;navigate_3_75_received;navigate_3_75_mssg_json;navigate_4_76_sent;navigate_4_76_received;navigate_4_76_mssg_json;navigate_5_77_sent;navigate_5_77_received;navigate_5_77_mssg_json;human_78_sent;human_78_received;human_78_mssg_json;human2_79_sent;human2_79_received;human2_79_mssg_json;world_nr;tick_nr
244;;;;;;;;;;;;;;;;;;;;;;1;245
245;;;;;;;;;;;Hello, my name is (human agent) human and I sent this message at tick 245;;;;;Hello, my name is (human agent) human and I sent this message at tick 245;;"{""content"": ""Hello, my name is (human agent) human and I sent this message at tick 245"", ""from_id"": ""human_78"", ""to_id"": ""navigate_4_76"", ""message_id"": ""b3447c1bc468169aee334e84f0254fa3"", ""chat_mssg_count"": 3}";;;;1;246
246;;;;;;;;;;;;;;;;;;;;;;1;247
247;;;;;;;;;;;;;;;;;;;;;;1;248
248;;;;;;;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 248;;Hello, my name is (human agent) human2 and I sent this message at tick 248;;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 248"", ""from_id"": ""human2_79"", ""to_id"": ""human_78"", ""message_id"": ""507bdad98692d21ea8555505056df2cc"", ""chat_mssg_count"": 6}";1;249
249;;;;;;;;;;;;;;;;;;;;;;1;250
250;;;;;;;;;;;;;;;;;;;;;;1;251
251;;;;;;;;;;;;;;;;;;;;;;1;252
252;;;;;;;;;;;;;;;;;;;;;;1;253
253;;;;;;;;;;;;;;;;;;;;;;1;254
254;;;;;;;;;;;;;;;;;;;;;;1;255
255;;;;;;;;;;;;;;;;;;;;;;1;256
256;;;;;;;;;;;;;;;;;;;;;;1;257
257;;;;;;;;;;;;;;;;;;;;;;1;258
258;;;;;;;;;;;;;;;;;;;;;;1;259
259;;;;;;;;;;;;;;;;;;;;;;1;260
260;;;;;;;;;;;;;;;;;;;;;;1;261
261;;;;;;;;;;;;;;;;;;;;;;1;262
262;;;;;;;;;;;;;;;;;;;;;;1;263
263;;;;;;;;;;;;;;;;;;;;;;1;264
264;;;;;;;;;;;;;;;;;;;;;;1;265
265;;;;;;;;;;;;;;;;;;;;;;1;266
266;;;;;;;;;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 266;Hello, my name is (human agent) human2 and I sent this message at tick 266;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 266"", ""from_id"": ""human2_79"", ""to_id"": ""human2_79"", ""message_id"": ""643c420fd268dc6d88a6b257e23e849d"", ""chat_mssg_count"": 1}";1;267
267;;;;;;;;;;;;;;;;;;;;;;1;268
268;;;;;;;;;;;;;;;;;;;;;;1;269
269;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 269;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 269;;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 269"", ""from_id"": ""human2_79"", ""to_id"": ""navigate_4_76"", ""message_id"": ""dfd4dacfc3732039b910842f33da52eb"", ""chat_mssg_count"": 2}";1;270
270;;;;;;;;;;;;;;;;;;;;;;1;271
271;;;;;;;;;;;;;;;;;;;;;;1;272
272;;;;;;;;;;;;;;;;;;;;;;1;273
273;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 273;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 273;;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 273"", ""from_id"": ""human2_79"", ""to_id"": ""navigate_3_75"", ""message_id"": ""90c34c4a85a8bc2bb63e8028f99509d5"", ""chat_mssg_count"": 7}";1;274
274;;;;;;;;;;;;;;;;;;;;;;1;275
275;;;;;;;;;;;;;;;;;;;;;;1;276
276;;;;;;;;;;;;;;;;;;;;;;1;277
277;;;;;;;;;;;;;;;;;;;;;;1;278
278;;Hello, my name is (human agent) human2 and I sent this message at tick 278;;;;;;;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 278;;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 278"", ""from_id"": ""human2_79"", ""to_id"": ""navigate_1_73"", ""message_id"": ""b9a3181c3ececabdd4b81072704ba2f5"", ""chat_mssg_count"": 4}";1;279
279;;;;;;;;;;;;;;;;;;;Hello, my name is (human agent) human2 and I sent this message at tick 279;Hello, my name is (human agent) human2 and I sent this message at tick 279;"{""content"": ""Hello, my name is (human agent) human2 and I sent this message at tick 279"", ""from_id"": ""human2_79"", ""to_id"": ""human2_79"", ""message_id"": ""1e69109ba72a93570ee2ade48a42679e"", ""chat_mssg_count"": 2}";1;280
280;;;;;;;;;;;;;;;;;;;;;;1;281
281;;;;;;;;;;;;;;;;;;;;;;1;282
